Id;AvgPathLength;HasLoop;AvgCountLoop;CountReqEcCovered;EdgeCoverage;CountReqPcCovered;PrimePathCoverage
org.apache.commons.lang3.ArrayUtilsTest.testToStringArray_array();8.666666666666666;1;1.6666666666666667;12;0.9999999999999999;6;0.857142857142857
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_nullInput();4;0;0;3;0.23076923076923078;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_emptyInput();5;0;0;3;0.23076923076923078;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_validInput_2items();8.666666666666666;1;1;7;0.5384615384615385;4;0.5714285714285714
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_validInput_3items();9.75;1;1.5;0;0;0;0
org.apache.commons.lang3.BooleanUtilsTest.testCompare();4;0;0;5;1;2;1
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_nullInput();4;0;0;3;0.23076923076923078;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_validInput_2items();8.666666666666666;1;1;8;0.6153846153846154;4;0.5714285714285714
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_emptyInput();5;0;0;2;0.15384615384615385;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_validInput_3items();9.75;1;1.5;0;0;0;0
org.apache.commons.lang3.BooleanUtilsTest.test_toBooleanDefaultIfNull_Boolean_boolean();4;0;0;5;1;2;1
org.apache.commons.lang3.BooleanUtilsTest.test_toBooleanObject_Integer();4;0;0;5;1;2;1
org.apache.commons.lang3.BooleanUtilsTest.test_toIntegerObject_Boolean();4;0;0;5;1;2;1
org.apache.commons.lang3.BooleanUtilsTest.test_toString_Boolean_String_String_String();4;0;0;5;1;2;1
org.apache.commons.lang3.BooleanUtilsTest.testXor_primitive_nullInput();4;0;0;3;0.25;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testXor_primitive_emptyInput();5;0;0;3;0.25;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testXor_primitive_validInput_2items();11;1;2;6;0.5;4;0.5714285714285714
org.apache.commons.lang3.BooleanUtilsTest.testXor_primitive_validInput_3items();13;1;3;0;0;0;0
org.apache.commons.lang3.CharEncodingTest.testSupported();4;0;0;3;0.375;1;0.3333333333333333
org.apache.commons.lang3.CharEncodingTest.testNotSupported();4;0;0;0;0;0;0
org.apache.commons.lang3.CharRangeTest.testContains_Charrange();6;0;0;12;1;4;1
org.apache.commons.lang3.CharSetUtilsTest.testContainsAny_StringString();8;1;1;9;0.8181818181818181;3;0.5
org.apache.commons.lang3.CharSetUtilsTest.testContainsAny_StringStringarray();9;1;1.5;2;0.18181818181818182;2;0.3333333333333333
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringString();14;1;3.3333333333333335;12;1;8;0.7999999999999999
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringStringarray();16.666666666666668;1;4.166666666666667;0;0;1;0.1
org.apache.commons.lang3.CharSetUtilsTest.testDelete_StringString();4;0;0;5;1;2;1
org.apache.commons.lang3.CharSetUtilsTest.testDelete_StringStringarray();4;0;0;0;0;0;0
org.apache.commons.lang3.CharSetUtilsTest.testKeep_StringString();4.666666666666667;0;0;8;1;3;1
org.apache.commons.lang3.CharSetUtilsTest.testKeep_StringStringarray();4.666666666666667;0;0;0;0;0;0
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringString();33.6;1;3;27;0.8709677419354838;14;0.24561403508771928
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringStringarray();37.2;1;2.6;1;0.03225806451612903;0;0
org.apache.commons.lang3.CharUtilsTest.testToChar_Character_char();4;0;0;5;1;2;1
org.apache.commons.lang3.CharUtilsTest.testToCharacterObject_char();4;0;0;3;0.6;1;0.5
org.apache.commons.lang3.CharUtilsTest.testToCharacterObject_String();4;0;0;2;0.4;1;0.5
org.apache.commons.lang3.CharUtilsTest.testToIntValue_Character_int();4;0;0;5;1;2;1
org.apache.commons.lang3.CharUtilsTest.testToString_char();4;0;0;5;1;2;1
org.apache.commons.lang3.CharUtilsTest.testToUnicodeEscaped_Character();4;0;0;5;1;2;1
org.apache.commons.lang3.ClassLoaderUtilsTest.testToString_ClassLoader();4;0;0;3;0.6;1;0.5
org.apache.commons.lang3.ConversionTest.testBinaryBeMsb0ToHexDigit_2args();12.6;0;0;21;0.65625;4;0.4444444444444444
org.apache.commons.lang3.ConversionTest.testBinaryToHexDigit_2args();7;0;0;21;0.8076923076923077;6;0.6666666666666667
org.apache.commons.lang3.ConversionTest.testByteArrayToUuid();4;0;0;3;0.6;1;0.5
org.apache.commons.lang3.ConversionTest.testHexDigitToInt();5;0;0;6;1;2;1
org.apache.commons.lang3.ConversionTest.testIntToHex();33.142857142857146;1;4.285714285714286;15;0.75;1;0.047619047619047616
org.apache.commons.lang3.ConversionTest.testIntToHexDigit();5;0;0;6;1;2;1
org.apache.commons.lang3.ConversionTest.testLongToIntArray();8.333333333333334;1;1;10;0.8333333333333333;6;0.75
org.apache.commons.lang3.math.NumberUtilsTest.testCreateBigDecimal();5.25;0;0;11;1;4;1
org.apache.commons.lang3.math.NumberUtilsTest.testCreateBigDecimalFailure(String);5.25;0;0;0;0;0;0
org.apache.commons.lang3.math.NumberUtilsTest.testCreateBigIntegerFailure(String);12.375;0;0;23;0.8846153846153846;5;0.23809523809523808
org.apache.commons.lang3.EnumUtilsTest.test_generateBitVector();11.5;1;2.25;8;0.8888888888888888;2;0.3333333333333333
org.apache.commons.lang3.EnumUtilsTest.test_getEnumMap();11;1;3;6;1;4;0.8
org.apache.commons.lang3.EnumUtilsTest.test_processBitVectors();67.27272727272727;1;19.636363636363637;11;1;10;0.9090909090909092
org.apache.commons.lang3.EnumUtilsTest.test_processBitVectors_longClass();204;1;65;0;0;0;0
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatDurationWords();20;0;0;37;0.902439024390244;11;0.24444444444444446
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatDurationPluralWords();11;0;0;0;0;0;0
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatPeriodISO();28;0;0;27;0.29347826086956524;1;0.0014903129657228018
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatPeriod();39.333333333333336;1;0.1111111111111111;28;0.30434782608695654;11;0.016393442622950817
org.apache.commons.lang3.time.DurationFormatUtilsTest.testLANG815();38;1;1;4;0.043478260869565216;3;0.004470938897168405
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatPeriodISOMethod();28;0;0;0;0;0;0
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_NullStringInt();4;0;0;3;0.05263157894736842;1;0.014492753623188406
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringNullInt();4;0;0;0;0;0;0
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();131.54166666666666;1;7.5;51;0.8947368421052632;23;0.33333333333333337
org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_emptyArray();6;0;0;5;0.5555555555555556;1;0.14285714285714285
org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_nullArray();5;0;0;1;0.1111111111111111;1;0.14285714285714285
org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_likeList();10.5;1;1.5;3;0.3333333333333333;5;0.7142857142857143
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();32.07692307692308;1;3.1538461538461537;41;1;19;0.39583333333333326
org.apache.commons.lang3.math.NumberUtilsTest.testIsParsable();5.8;0;0;14;0.9999999999999998;5;1
org.apache.commons.lang3.ObjectUtilsTest.testIdentityToStringObjectNull();4;0;0;3;0.3333333333333333;1;0.5
org.apache.commons.lang3.ObjectUtilsTest.testIdentityToStringInteger();8;0;0;6;0.6666666666666666;1;0.5
org.apache.commons.lang3.ObjectUtilsTest.testIdentityToStringString();8;0;0;0;0;0;0
org.apache.commons.lang3.ObjectUtilsTest.testIsEmpty();6;0;0;15;0.8823529411764707;5;0.8333333333333333
org.apache.commons.lang3.RandomStringUtilsTest.testRandomStringUtils();1598.1875;1;183.5;47;0.7704918032786886;21;0.1329113924050633
org.apache.commons.lang3.RandomStringUtilsTest.testLANG805();49;1;3;1;0.01639344262295082;1;0.006329113924050633
org.apache.commons.lang3.RandomStringUtilsTest.testExceptions();8.333333333333334;0;0;7;0.11475409836065574;3;0.0189873417721519
org.apache.commons.lang3.RandomUtilsTest.testNextDoubleMinimalRange();6;0;0;5;0.7142857142857143;1;0.5
org.apache.commons.lang3.RandomUtilsTest.testNextDouble();6;0;0;2;0.2857142857142857;1;0.5
org.apache.commons.lang3.RandomUtilsTest.testExtremeRangeDouble();6;0;0;0;0;0;0
org.apache.commons.lang3.RandomUtilsTest.testNextFloatMinimalRange();6;0;0;5;0.7142857142857143;1;0.5
org.apache.commons.lang3.RandomUtilsTest.testNextFloat();6;0;0;2;0.2857142857142857;1;0.5
org.apache.commons.lang3.RandomUtilsTest.testExtremeRangeInt();6;0;0;0;0;0;0
org.apache.commons.lang3.RangeTest.testContainsRange();4;0;0;5;1;2;1
org.apache.commons.lang3.RangeTest.testIsAfterRange();4;0;0;5;1;2;1
org.apache.commons.lang3.RangeTest.testIsBeforeRange();4;0;0;5;1;2;1
org.apache.commons.lang3.builder.EqualsBuilderTest.testReflectionAppend();11.25;1;0.25;31;0.7045454545454546;6;0.2608695652173913
org.apache.commons.lang3.RegExUtilsTest.testReplaceFirst_StringPatternString();4;0;0;5;1;2;1
org.apache.commons.lang3.RegExUtilsTest.testReplacePattern_StringStringString();4;0;0;5;1;2;1
org.apache.commons.lang3.SerializationUtilsTest.testSerializeStream();6;0;0;5;0.5555555555555556;1;0.3333333333333333
org.apache.commons.lang3.SerializationUtilsTest.testSerializeStreamUnserializable();7;0;0;3;0.3333333333333333;1;0.3333333333333333
org.apache.commons.lang3.SerializationUtilsTest.testSerializeStreamNullObj();6;0;0;0;0;0;0
org.apache.commons.lang3.SerializationUtilsTest.testSerializeIOException();6;0;0;1;0.1111111111111111;1;0.3333333333333333
org.apache.commons.lang3.ArrayUtilsTest.testShiftBoolean();33;1;2;26;0.7222222222222223;3;0.07894736842105263
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeByte();21;1;0.5;20;0.5555555555555556;2;0.05263157894736842
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNoElemByte();9;0;0;3;0.08333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNullByte();4;0;0;1;0.027777777777777776;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftByte();33;1;2;7;0.19444444444444445;3;0.07894736842105263
org.apache.commons.lang3.ArrayUtilsTest.testShiftAllByte();13;0;0;1;0.027777777777777776;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeChar();21;1;0.5;20;0.5555555555555556;2;0.05263157894736842
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNoElemChar();9;0;0;3;0.08333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNullChar();4;0;0;1;0.027777777777777776;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftChar();33;1;2;7;0.19444444444444445;3;0.07894736842105263
org.apache.commons.lang3.ArrayUtilsTest.testShiftAllChar();13;0;0;1;0.027777777777777776;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeLong();21;1;0.5;20;0.5555555555555556;2;0.05263157894736842
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNoElemLong();9;0;0;3;0.08333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNullLong();4;0;0;1;0.027777777777777776;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftLong();33;1;2;7;0.19444444444444445;3;0.07894736842105263
org.apache.commons.lang3.ArrayUtilsTest.testShiftAllLong();13;0;0;1;0.027777777777777776;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeFloat();21;1;0.5;0;0;0;0
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNoElemFloat();9;0;0;0;0;0;0
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNullFloat();4;0;0;0;0;0;0
org.apache.commons.lang3.ArrayUtilsTest.testShiftFloat();33;1;2;0;0;0;0
org.apache.commons.lang3.ArrayUtilsTest.testShiftAllFloat();13;0;0;0;0;0;0
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeObject();21;1;0.5;20;0.5555555555555556;2;0.05263157894736842
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNoElemObject();9;0;0;3;0.08333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNullObject();4;0;0;1;0.027777777777777776;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftObject();33;1;2;7;0.19444444444444445;3;0.07894736842105263
org.apache.commons.lang3.StringUtilsTest.testCapitalize();12.333333333333334;1;1;16;0.8421052631578948;3;0.3333333333333333
org.apache.commons.lang3.StringUtilsTest.testReCapitalize();36;1;11;0;0;0;0
org.apache.commons.lang3.StringUtilsTest.testCenter_StringIntChar();6.666666666666667;0;0;12;0.9999999999999999;3;1
org.apache.commons.lang3.StringUtilsTest.testChop();7.5;0;0;15;0.9999999999999999;4;1
org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testCompare_StringStringBoolean();5.25;0;0;11;1;4;1
org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testCompareIgnoreCase_StringStringBoolean();5.25;0;0;11;1;4;1
org.apache.commons.lang3.StringUtilsContainsTest.testContainsAny_StringCharArray();15.5;1;1.25;16;0.6399999999999999;2;0.09090909090909091
org.apache.commons.lang3.StringUtilsContainsTest.testContainsAny_StringCharArrayWithBadSupplementaryChars();21.2;1;2.2;4;0.16;1;0.045454545454545456
org.apache.commons.lang3.StringUtilsContainsTest.testContainsAny_StringCharArrayWithSupplementaryChars();21.333333333333332;1;1.6666666666666667;2;0.08;1;0.045454545454545456
org.apache.commons.lang3.StringUtilsContainsTest.testContainsIgnoreCase_LocaleIndependence();7.5;0;0;9;0.75;2;0.3333333333333333
org.apache.commons.lang3.StringUtilsContainsTest.testContainsIgnoreCase_StringString();7.25;1;0.25;3;0.25;3;0.5
org.apache.commons.lang3.StringUtilsContainsTest.testContainsOnly_CharArray();5.25;0;0;11;1;4;1
org.apache.commons.lang3.StringUtilsContainsTest.testContainsWhitespace();7;1;0.5;11;1;5;0.8333333333333333
org.apache.commons.lang3.StringUtilsSubstringTest.testCountMatches_String();11.5;1;1.75;11;1;7;1
org.apache.commons.lang3.StringUtilsSubstringTest.testCountMatches_char();19;1;4;0;0;0;0
org.apache.commons.lang3.StringUtilsTest.testDeleteWhitespace_String();42.57142857142857;1;14.428571428571429;16;1;10;0.7692307692307692
org.apache.commons.lang3.StringUtilsTest.testDifference_StringString();5.75;0;0;12;0.9999999999999999;4;1
org.apache.commons.lang3.StringUtilsStartsEndsWithTest.testEndsWithAny();7.5;1;1.1666666666666667;10;1;5;0.8333333333333333
org.apache.commons.lang3.StringUtilsTest.testGetCommonPrefix_StringArray();6.25;0;0;13;0.8666666666666667;4;0.8
org.apache.commons.lang3.StringUtilsTest.testGetDigits();28.166666666666668;1;6.333333333333333;11;0.8461538461538463;9;0.75
org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testIndexOfAny_StringStringArray();10.333333333333334;1;0.5;17;0.8947368421052632;13;0.36111111111111116
org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testIndexOfAnyBut_StringString();13;1;1;12;0.631578947368421;7;0.3684210526315789
org.apache.commons.lang3.StringUtilsEmptyBlankTest.testIsAllBlank();6.8;1;0.8;10;1;5;0.8333333333333333
org.apache.commons.lang3.StringUtilsEmptyBlankTest.testIsAllEmpty();6.8;1;0.8;10;1;5;0.8333333333333333
org.apache.commons.lang3.StringUtilsTest.testIsAllLowerCase();9.4;1;1.6;11;1;5;0.8333333333333333
org.apache.commons.lang3.StringUtilsTest.testIsAllUpperCase();8.166666666666666;1;1.1666666666666667;11;1;5;0.8333333333333333
org.apache.commons.lang3.StringUtilsIsTest.testIsAlpha();19.833333333333332;1;6.833333333333333;11;1;5;0.8333333333333333
org.apache.commons.lang3.StringUtilsIsTest.testIsAsciiPrintable_String();21.181818181818183;1;7.545454545454546;11;1;6;0.9999999999999999
org.apache.commons.lang3.StringUtilsTest.testIsMixedCase();15.75;1;1.625;17;0.894736842105263;5;0.15151515151515152
org.apache.commons.lang3.StringUtilsTest.testJoin_ArrayOfBytes();7.75;1;0.25;15;0.9999999999999999;6;0.75
org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testLastIndexOfIgnoreCase_StringInt();8.777777777777779;1;0.4444444444444444;19;1;9;0.75
org.apache.commons.lang3.StringUtilsTest.testLeftPad_StringIntString();11.285714285714286;1;0.5714285714285714;27;0.9642857142857142;9;0.5625
org.apache.commons.lang3.StringUtilsTest.testRemoveStartIgnoreCase();4.666666666666667;0;0;8;1;3;1
org.apache.commons.lang3.StringUtilsTest.testRightPad_StringIntString();11.285714285714286;1;0.5714285714285714;27;0.9642857142857142;9;0.5625
org.apache.commons.lang3.StringUtilsStartsEndsWithTest.testStartsWithAny();7.8;1;1.2;10;1;5;0.8333333333333333
org.apache.commons.lang3.StringUtilsTrimStripTest.testStripAccents();5.5;0;0;8;1;2;1
org.apache.commons.lang3.StringUtilsTrimStripTest.testStripStart_StringString();19;1;5.833333333333333;14;0.7;6;0.2857142857142857
org.apache.commons.lang3.StringUtilsSubstringTest.testSubstringBetween_StringStringString();6.5;0;0;12;1;4;1
org.apache.commons.lang3.StringUtilsTest.testSwapCase_String();113.28571428571429;1;14.142857142857142;19;0.7307692307692308;1;0.006289308176100629
org.apache.commons.lang3.StringUtilsTest.testReCapitalize();36;1;8.5;15;0.7894736842105263;6;0.6666666666666667
org.apache.commons.lang3.StringUtilsTest.testUnCapitalize();11.25;1;0.5;4;0.21052631578947367;3;0.3333333333333333
org.apache.commons.lang3.StringUtilsTest.testUnwrap_StringChar();6.5;0;0;10;0.7692307692307693;2;0.5
org.apache.commons.lang3.StringUtilsTest.testUnwrap_StringString();6;0;0;2;0.15384615384615385;1;0.25
org.apache.commons.lang3.ThreadUtilsTest.testThreadGroupsById();6;0;0;7;1;2;1
org.apache.commons.lang3.ThreadUtilsTest.testThreadGroups();9.5;1;0.5;13;1;4;0.6666666666666666
org.apache.commons.lang3.ThreadUtilsTest.testComplexThreadGroups();13;1;1.5;0;0;1;0.16666666666666666
org.apache.commons.lang3.ThreadUtilsTest.testSystemThreadGroupExists();7;1;1;6;1;3;0.6
org.apache.commons.lang3.text.WordUtilsTest.testWrap_StringIntStringBooleanString();35.6;1;1.2;46;0.7419354838709677;6;0.013452914798206277
