Id;TestPath;PathLength;HasLoop;CountLoop;CountnewReqEcCovered;CountReqEcCovered;EdgeCoverage;CountnewReqPpcCovered;CountReqPcCovered;PrimePathCoverage
org.apache.commons.lang3.ArrayUtilsTest.testSameLength();3,2,4;3;0;0;2;2;1;1;1;1
org.apache.commons.lang3.ArrayUtilsTest.testSameType();5,2,3,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.ArrayUtilsTest.testSameType();5,2,4,6;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.ArrayUtilsTest.testIsSortedInt();12,2,4,5,6,7,8,10,6,7,8,10,6,11,13;15;1;2;10;10;0.7142857142857143;6;6;0.6
org.apache.commons.lang3.ArrayUtilsTest.testIsSortedInt();12,2,4,5,6,7,8,10,6,7,8,9,13;13;1;1;2;10;0.7142857142857143;1;5;0.5
org.apache.commons.lang3.ArrayUtilsTest.testIsSortedInt();12,2,3,13;4;0;0;2;3;0.21428571428571427;1;1;0.1
org.apache.commons.lang3.ArrayUtilsTest.testCloneDouble();5,2,3,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.ArrayUtilsTest.testCloneDouble();5,2,4,5;4;0;0;1;2;0.4;0;0;0
org.apache.commons.lang3.ArrayUtilsTest.testShuffleDouble();5,2,4,5;4;0;0;0;2;0.4;0;0;0
org.apache.commons.lang3.ArrayUtilsTest.testShuffleDouble();5,2,4,6;4;0;0;1;3;0.6;1;1;0.5
org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveAllLongOccurences();11,2,3,5,6,7,8,9,8,9,8,10,12;13;1;2;10;10;0.8333333333333334;4;4;0.6666666666666666
org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveAllLongOccurences();11,2,3,5,6,7,8,9,8,10,12;11;1;1;0;10;0.8333333333333334;0;3;0.5
org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveAllLongOccurences();11,2,3,5,6,7,8,10,12;9;0;0;0;8;0.6666666666666666;1;1;0.16666666666666666
org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveAllLongOccurences();11,2,3,4,12;5;0;0;2;4;0.3333333333333333;1;1;0.16666666666666666
org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveElementBooleanArray();6,2,3,4,7;5;0;0;4;4;0.6666666666666666;1;1;0.5
org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveElementBooleanArray();6,2,3,5,7;5;0;0;2;4;0.6666666666666666;1;1;0.5
org.apache.commons.lang3.ArrayUtilsTest.testReverseLong();6,2,4,7;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.ArrayUtilsTest.testReverseLong();6,2,3,7;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.ArrayUtilsTest.testReverseBooleanRange();13,2,4,5,6,7,8,9,10,11,12,14;12;0;0;10;10;0.7142857142857143;1;1;0.1
org.apache.commons.lang3.ArrayUtilsTest.testReverseBooleanRange();13,2,3,14;4;0;0;2;3;0.21428571428571427;1;1;0.1
org.apache.commons.lang3.ArrayUtilsTest.testShiftNullObject();6,2,3,7;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.ArrayUtilsTest.testShuffleShort();5,2,3,2,4,6;6;1;1;5;5;1;3;3;0.6
org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,4,5,6,7,8,9,11,12,13,15;12;0;0;12;12;0.7058823529411765;1;1;0.1111111111111111
org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,4,6,7,8,9,11,12,13,15;11;0;0;1;11;0.6470588235294118;1;1;0.1111111111111111
org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,4,5,6,8,9,11,12,13,15;11;0;0;1;11;0.6470588235294118;1;1;0.1111111111111111
org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,4,6,8,9,11,12,13,15;10;0;0;0;10;0.5882352941176471;1;1;0.1111111111111111
org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,4,6,7,8,9,10,15;9;0;0;2;8;0.47058823529411764;1;1;0.1111111111111111
org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,4,6,8,9,10,15;8;0;0;0;7;0.4117647058823529;1;1;0.1111111111111111
org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,3,15;4;0;0;1;3;0.17647058823529413;1;1;0.1111111111111111
org.apache.commons.lang3.ArrayUtilsTest.testSwapBoolean();6,2,4,7;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.ArrayUtilsTest.testSwapNullBooleanArray();6,2,3,7;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.ArrayUtilsTest.testSwapEmptyBooleanArray();6,2,3,7;4;0;0;0;3;0.6;0;1;0.5
org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();14,2,4,5,6,7,8,9,10,11,12,10,11,12,9,13,15;17;1;1;14;14;0.8235294117647058;2;2;0.14285714285714285
org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();14,2,4,6,7,8,9,10,11,12,10,11,12,9,13,15;16;1;1;1;13;0.7647058823529411;1;2;0.14285714285714285
org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();14,2,4,6,8,9,10,11,12,10,11,12,9,13,15;15;1;1;1;12;0.7058823529411765;1;2;0.14285714285714285
org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();14,2,4,5,6,8,9,10,11,12,9,13,15;13;1;1;0;13;0.7647058823529411;2;3;0.21428571428571427
org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();14,2,4,6,8,9,10,11,12,9,13,15;12;1;1;0;12;0.7058823529411765;0;3;0.21428571428571427
org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();14,2,3,15;4;0;0;1;3;0.17647058823529413;1;1;0.07142857142857142
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_long();10,2,4,6,7,8,7,8,7,8,7,9,11;13;1;3;8;8;0.6666666666666666;4;4;0.5714285714285714
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_long();10,2,4,5,11;5;0;0;2;4;0.3333333333333333;1;1;0.14285714285714285
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_long();10,2,3,11;4;0;0;2;3;0.25;1;1;0.14285714285714285
org.apache.commons.lang3.ArrayUtilsTest.testCreatePrimitiveArray();10,2,4,6,7,8,7,8,7,9,11;11;1;2;0;8;0.6666666666666666;0;4;0.5714285714285714
org.apache.commons.lang3.ArrayUtilsTest.testToStringArray_array();10,2,4,6,7,8,7,8,7,8,7,8,7,8,7,9,11;17;1;5;8;8;0.6666666666666666;4;4;0.5714285714285714
org.apache.commons.lang3.ArrayUtilsTest.testToStringArray_array();10,2,4,5,11;5;0;0;2;4;0.3333333333333333;1;1;0.14285714285714285
org.apache.commons.lang3.ArrayUtilsTest.testToStringArray_array();10,2,3,11;4;0;0;2;3;0.25;1;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_nullInput();10,2,3,11;4;0;0;3;3;0.23076923076923078;1;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_emptyInput();10,2,4,5,11;5;0;0;3;4;0.3076923076923077;1;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_validInput_2items();10,2,4,6,7,6,7,6,9,11;10;1;2;5;7;0.5384615384615384;3;3;0.42857142857142855
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_validInput_2items();10,2,4,6,7,6,7,8,11;9;1;1;2;7;0.5384615384615384;0;2;0.2857142857142857
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_validInput_2items();10,2,4,6,7,8,11;7;0;0;0;6;0.46153846153846156;1;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_validInput_3items();10,2,4,6,7,6,7,6,7,6,9,11;12;1;3;0;7;0.5384615384615384;0;3;0.42857142857142855
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_validInput_3items();10,2,4,6,7,6,7,6,7,8,11;11;1;2;0;7;0.5384615384615384;0;2;0.2857142857142857
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_validInput_3items();10,2,4,6,7,6,7,8,11;9;1;1;0;7;0.5384615384615384;0;2;0.2857142857142857
org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_validInput_3items();10,2,4,6,7,8,11;7;0;0;0;6;0.46153846153846156;0;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testCompare();5,2,4,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.BooleanUtilsTest.testCompare();5,2,3,6;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_nullInput();10,2,3,11;4;0;0;3;3;0.23076923076923078;1;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_validInput_2items();10,2,4,6,7,6,7,6,9,11;10;1;2;6;7;0.5384615384615384;3;3;0.42857142857142855
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_validInput_2items();10,2,4,6,7,6,7,8,11;9;1;1;2;7;0.5384615384615384;0;2;0.2857142857142857
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_validInput_2items();10,2,4,6,7,8,11;7;0;0;0;6;0.46153846153846156;1;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_emptyInput();10,2,4,5,11;5;0;0;2;4;0.3076923076923077;1;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_validInput_3items();10,2,4,6,7,6,7,6,7,6,9,11;12;1;3;0;7;0.5384615384615384;0;3;0.42857142857142855
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_validInput_3items();10,2,4,6,7,6,7,6,7,8,11;11;1;2;0;7;0.5384615384615384;0;2;0.2857142857142857
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_validInput_3items();10,2,4,6,7,6,7,8,11;9;1;1;0;7;0.5384615384615384;0;2;0.2857142857142857
org.apache.commons.lang3.BooleanUtilsTest.testOr_primitive_validInput_3items();10,2,4,6,7,8,11;7;0;0;0;6;0.46153846153846156;0;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.test_toBooleanDefaultIfNull_Boolean_boolean();5,2,4,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.BooleanUtilsTest.test_toBooleanDefaultIfNull_Boolean_boolean();5,2,3,6;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.BooleanUtilsTest.test_toBooleanObject_Integer();5,2,4,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.BooleanUtilsTest.test_toBooleanObject_Integer();5,2,3,6;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.BooleanUtilsTest.test_toIntegerObject_Boolean();5,2,4,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.BooleanUtilsTest.test_toIntegerObject_Boolean();5,2,3,6;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.BooleanUtilsTest.test_toString_Boolean_String_String_String();5,2,3,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.BooleanUtilsTest.test_toString_Boolean_String_String_String();5,2,4,6;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.BooleanUtilsTest.testXor_primitive_nullInput();10,2,3,11;4;0;0;3;3;0.25;1;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testXor_primitive_emptyInput();10,2,4,5,11;5;0;0;3;4;0.3333333333333333;1;1;0.14285714285714285
org.apache.commons.lang3.BooleanUtilsTest.testXor_primitive_validInput_2items();10,2,4,6,7,8,7,8,7,9,11;11;1;2;6;8;0.6666666666666666;4;4;0.5714285714285714
org.apache.commons.lang3.BooleanUtilsTest.testXor_primitive_validInput_3items();10,2,4,6,7,8,7,8,7,8,7,9,11;13;1;3;0;8;0.6666666666666666;0;4;0.5714285714285714
org.apache.commons.lang3.CharEncodingTest.testSupported();7,2,4,8;4;0;0;3;3;0.375;1;1;0.3333333333333333
org.apache.commons.lang3.CharEncodingTest.testNotSupported();7,2,4,8;4;0;0;0;3;0.375;0;1;0.3333333333333333
org.apache.commons.lang3.CharRangeTest.testContains_Charrange();10,2,3,7,9,11;6;0;0;5;5;0.4166666666666667;1;1;0.25
org.apache.commons.lang3.CharRangeTest.testContains_Charrange();10,2,3,7,8,11;6;0;0;2;5;0.4166666666666667;1;1;0.25
org.apache.commons.lang3.CharRangeTest.testContains_Charrange();10,2,3,4,6,11;6;0;0;3;5;0.4166666666666667;1;1;0.25
org.apache.commons.lang3.CharRangeTest.testContains_Charrange();10,2,3,4,5,11;6;0;0;2;5;0.4166666666666667;1;1;0.25
org.apache.commons.lang3.CharSetUtilsTest.testContainsAny_StringString();9,2,4,5,6,5,6,5,6,7,10;11;1;2;7;7;0.6363636363636364;2;2;0.3333333333333333
org.apache.commons.lang3.CharSetUtilsTest.testContainsAny_StringString();9,2,4,5,6,5,6,7,10;9;1;1;0;7;0.6363636363636364;0;2;0.3333333333333333
org.apache.commons.lang3.CharSetUtilsTest.testContainsAny_StringString();9,2,3,10;4;0;0;2;3;0.2727272727272727;1;1;0.16666666666666666
org.apache.commons.lang3.CharSetUtilsTest.testContainsAny_StringStringarray();9,2,4,5,6,5,6,5,6,5,6,5,6,5,8,10;16;1;5;2;7;0.6363636363636364;1;3;0.5
org.apache.commons.lang3.CharSetUtilsTest.testContainsAny_StringStringarray();9,2,4,5,6,5,6,7,10;9;1;1;0;7;0.6363636363636364;0;2;0.3333333333333333
org.apache.commons.lang3.CharSetUtilsTest.testContainsAny_StringStringarray();9,2,4,5,6,7,10;7;0;0;0;6;0.5454545454545454;1;1;0.16666666666666666
org.apache.commons.lang3.CharSetUtilsTest.testContainsAny_StringStringarray();9,2,3,10;4;0;0;0;3;0.2727272727272727;0;1;0.16666666666666666
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringString();10,2,4,5,6,7,6,7,6,7,8,6,7,8,6,7,8,6,9,11;20;1;5;10;10;0.8333333333333334;6;6;0.6
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringString();10,2,4,5,6,7,6,7,8,6,7,6,7,6,7,6,9,11;18;1;5;0;10;0.8333333333333334;1;5;0.5
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringString();10,2,3,11;4;0;0;2;3;0.25;1;1;0.1
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringStringarray();10,2,4,5,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,9,11;22;1;5;0;9;0.75;1;5;0.5
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringStringarray();10,2,4,5,6,7,6,7,8,6,7,8,6,7,8,6,7,6,9,11;20;1;5;0;10;0.8333333333333334;0;6;0.6
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringStringarray();10,2,4,5,6,7,8,6,7,8,6,7,6,7,6,7,6,9,11;19;1;5;0;10;0.8333333333333334;0;7;0.7
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringStringarray();10,2,4,5,6,7,6,7,8,6,7,6,7,6,7,6,9,11;18;1;5;0;10;0.8333333333333334;0;5;0.5
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringStringarray();10,2,4,5,6,7,6,7,6,7,6,7,6,7,6,9,11;17;1;5;0;8;0.6666666666666666;0;3;0.3
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringStringarray();10,2,3,11;4;0;0;0;3;0.25;0;1;0.1
org.apache.commons.lang3.CharSetUtilsTest.testDelete_StringString();5,2,3,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.CharSetUtilsTest.testDelete_StringString();5,2,4,6;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.CharSetUtilsTest.testDelete_StringStringarray();5,2,3,6;4;0;0;0;3;0.6;0;1;0.5
org.apache.commons.lang3.CharSetUtilsTest.testDelete_StringStringarray();5,2,4,6;4;0;0;0;3;0.6;0;1;0.5
org.apache.commons.lang3.CharSetUtilsTest.testKeep_StringString();7,2,4,5,8;5;0;0;4;4;0.5;1;1;0.3333333333333333
org.apache.commons.lang3.CharSetUtilsTest.testKeep_StringString();7,2,4,6,8;5;0;0;2;4;0.5;1;1;0.3333333333333333
org.apache.commons.lang3.CharSetUtilsTest.testKeep_StringString();7,2,3,8;4;0;0;2;3;0.375;1;1;0.3333333333333333
org.apache.commons.lang3.CharSetUtilsTest.testKeep_StringStringarray();7,2,4,5,8;5;0;0;0;4;0.5;0;1;0.3333333333333333
org.apache.commons.lang3.CharSetUtilsTest.testKeep_StringStringarray();7,2,4,6,8;5;0;0;0;4;0.5;0;1;0.3333333333333333
org.apache.commons.lang3.CharSetUtilsTest.testKeep_StringStringarray();7,2,3,8;4;0;0;0;3;0.375;0;1;0.3333333333333333
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringString();26,2,4,5,6,7,8,9,10,11,12,13,14,15,23,24,13,14,15,23,24,13,14,15,16,18,19,20,21,14,15,23,24,13,14,15,16,18,19,22,23,24,13,25,27;45;1;4;25;25;0.8064516129032258;10;10;0.17543859649122806
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringString();26,2,4,5,6,7,8,9,10,11,12,13,14,15,23,24,13,14,15,23,24,13,14,15,16,18,19,22,23,24,13,14,15,23,24,13,14,15,16,18,19,20,21,25,27;45;1;4;0;24;0.7741935483870968;2;11;0.19298245614035087
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringString();26,2,4,5,6,7,8,9,10,11,12,13,14,15,23,24,13,14,15,23,24,13,14,15,16,18,19,22,23,24,13,14,15,23,24,13,25,27;38;1;4;0;23;0.7419354838709677;1;12;0.21052631578947367
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringString();26,2,4,5,6,7,8,9,10,11,12,13,14,15,23,24,13,14,15,23,24,13,14,15,16,18,19,20,21,14,15,23,24,13,25,27;36;1;3;0;23;0.7419354838709677;0;7;0.12280701754385964
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringString();26,2,3,27;4;0;0;2;3;0.0967741935483871;1;1;0.017543859649122806
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringStringarray();26,2,4,5,6,7,8,9,10,11,12,13,14,15,23,24,13,14,15,16,18,19,20,21,14,15,23,24,13,14,15,16,18,19,20,21,14,15,23,24,13,14,15,16,18,19,20,21,14,15,23,24,13,14,15,16,18,19,20,21,25,27;62;1;4;0;22;0.7096774193548387;0;4;0.07017543859649122
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringStringarray();26,2,4,5,6,7,8,9,10,11,12,13,14,15,23,24,13,14,15,16,18,19,20,21,14,15,16,17,14,15,16,17,14,15,23,24,13,14,15,16,18,19,20,21,25,27;46;1;2;1;23;0.7419354838709677;0;4;0.07017543859649122
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringStringarray();26,2,4,5,6,7,8,9,10,11,12,13,14,15,23,24,13,14,15,23,24,13,14,15,16,18,19,22,23,24,13,14,15,23,24,13,25,27;38;1;4;0;23;0.7419354838709677;0;12;0.21052631578947367
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringStringarray();26,2,4,5,6,7,8,9,10,11,12,13,14,15,23,24,13,14,15,23,24,13,14,15,16,18,19,20,21,14,15,23,24,13,25,27;36;1;3;0;23;0.7419354838709677;0;7;0.12280701754385964
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringStringarray();26,2,3,27;4;0;0;0;3;0.0967741935483871;0;1;0.017543859649122806
org.apache.commons.lang3.CharUtilsTest.testToChar_Character_char();5,2,4,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.CharUtilsTest.testToChar_Character_char();5,2,3,6;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.CharUtilsTest.testToCharacterObject_char();5,2,4,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.CharUtilsTest.testToCharacterObject_String();5,2,3,6;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.CharUtilsTest.testToCharacterObject_String();5,2,4,6;4;0;0;0;3;0.6;0;1;0.5
org.apache.commons.lang3.CharUtilsTest.testToIntValue_Character_int();5,2,4,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.CharUtilsTest.testToIntValue_Character_int();5,2,3,6;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.CharUtilsTest.testToString_char();5,2,3,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.CharUtilsTest.testToString_char();5,2,4,6;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.CharUtilsTest.testToUnicodeEscaped_Character();5,2,3,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.CharUtilsTest.testToUnicodeEscaped_Character();5,2,4,6;4;0;0;2;3;0.6;1;1;0.5
org.apache.commons.lang3.ClassLoaderUtilsTest.testToString_ClassLoader();5,2,3,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.ConversionTest.testBinaryBeMsb0ToHexDigit_2args();25,2,4,5,6,7,8,9,10,11,15,17,26;13;0;0;12;12;0.375;1;1;0.1111111111111111
org.apache.commons.lang3.ConversionTest.testBinaryBeMsb0ToHexDigit_2args();25,2,4,5,6,7,8,9,10,11,12,14,26;13;0;0;3;12;0.375;1;1;0.1111111111111111
org.apache.commons.lang3.ConversionTest.testBinaryBeMsb0ToHexDigit_2args();25,2,4,5,6,7,8,9,10,11,12,13,26;13;0;0;3;13;0.40625;1;1;0.1111111111111111
org.apache.commons.lang3.ConversionTest.testBinaryBeMsb0ToHexDigit_2args();25,2,4,5,6,7,8,9,10,11,15,16,26;13;0;0;2;12;0.375;1;1;0.1111111111111111
org.apache.commons.lang3.ConversionTest.testBinaryBeMsb0ToHexDigit_2args();25,2,4,5,6,7,8,9,10,18,26;11;0;0;1;9;0.28125;0;0;0
org.apache.commons.lang3.ConversionTest.testBinaryToHexDigit_2args();19,2,4,12,13,14,20;7;0;0;6;6;0.23076923076923078;1;1;0.1111111111111111
org.apache.commons.lang3.ConversionTest.testBinaryToHexDigit_2args();19,2,4,12,16,17,20;7;0;0;4;7;0.2692307692307692;1;1;0.1111111111111111
org.apache.commons.lang3.ConversionTest.testBinaryToHexDigit_2args();19,2,4,12,16,18,20;7;0;0;3;7;0.2692307692307692;1;1;0.1111111111111111
org.apache.commons.lang3.ConversionTest.testBinaryToHexDigit_2args();19,2,4,12,13,15,20;7;0;0;2;6;0.23076923076923078;1;1;0.1111111111111111
org.apache.commons.lang3.ConversionTest.testBinaryToHexDigit_2args();19,2,4,5,9,11,20;7;0;0;4;6;0.23076923076923078;1;1;0.1111111111111111
org.apache.commons.lang3.ConversionTest.testBinaryToHexDigit_2args();19,2,4,5,6,8,20;7;0;0;2;6;0.23076923076923078;1;1;0.1111111111111111
org.apache.commons.lang3.ConversionTest.testByteArrayToUuid();5,2,4,6;4;0;0;3;3;0.6;1;1;0.5
org.apache.commons.lang3.ConversionTest.testHexDigitToInt();6,2,3,5,7;5;0;0;4;4;0.6666666666666666;1;1;0.5
